Analysis Id,Sample Id,Sample#,Type,Fixed?,Latitude,Longitude,Distance(miles),Bearing,Direction,Collection Date,Source,Description,Filter Type,Volume,Volume Unit,Uncertainty%,MDA,Method Code,Moisture%,Nuclide,Result,Unit
210449,9637,SCF-03094C,Air Filter,Yes,35.668,139.743,140.581922770232,210.96236128809,SSW,4/27/2011 12:33:00 PM,DOE,Field Team: Charcoal Filter Paper Filter pair SCF-03094;,Charcoal,861,cubic feet,0,2.8666095452466E-14,Gamma Spectroscopy,,Nb-95,0,uCi/mL
210451,9637,SCF-03094C,Air Filter,Yes,35.668,139.743,140.581922770232,210.96236128809,SSW,4/27/2011 12:33:00 PM,DOE,Field Team: Charcoal Filter Paper Filter pair SCF-03094;,Charcoal,861,cubic feet,0,2.29232067480515E-13,Gamma Spectroscopy,,Ru-106,0,uCi/mL
210453,9637,SCF-03094C,Air Filter,Yes,35.668,139.743,140.581922770232,210.96236128809,SSW,4/27/2011 12:33:00 PM,DOE,Field Team: Charcoal Filter Paper Filter pair SCF-03094;,Charcoal,861,cubic feet,0,2.83908537586222E-13,Gamma Spectroscopy,,Te-129m,0,uCi/mL
210455,9637,SCF-03094C,Air Filter,Yes,35.668,139.743,140.581922770232,210.96236128809,SSW,4/27/2011 12:33:00 PM,DOE,Field Team: Charcoal Filter Paper Filter pair SCF-03094;,Charcoal,861,cubic feet,0,2.1840414484244E-13,Gamma Spectroscopy,,Te-132,0,uCi/mL
210457,9637,SCF-03094C,Air Filter,Yes,35.668,139.743,140.581922770232,210.96236128809,SSW,4/27/2011 12:33:00 PM,DOE,Field Team: Charcoal Filter Paper Filter pair SCF-03094;,Charcoal,861,cubic feet,0,4.86881023250604E-14,Gamma Spectroscopy,,Zr-95,0,uCi/mL
210459,7239,SCF-07627,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:23 PM,DOE,"Field Team: According to ARF there was a start flow rate of 1.09 CF, no stop flow rate and no final volume.  RAMS Lat/long does not match paper  Paper FilterPaired with SCF-07635  No volume recorded on SCF so took volume from associated Charcoal Filter it was paired with.  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage  ; Description: Paper Air Filter;",paper,21.87,cubic feet,1.09E-12,2.53E-12,GP Counting,,Sr-Total,-9.02E-13,uCi/mL
210461,7239,SCF-07627,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:23 PM,DOE,"Field Team: According to ARF there was a start flow rate of 1.09 CF, no stop flow rate and no final volume.  RAMS Lat/long does not match paper  Paper FilterPaired with SCF-07635  No volume recorded on SCF so took volume from associated Charcoal Filter it was paired with.  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage  ; Description: Paper Air Filter;",paper,21.87,cubic feet,0,4.11600007549362E-12,Gamma Spectroscopy,,Ba-140,0,uCi/mL
210463,7239,SCF-07627,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:23 PM,DOE,"Field Team: According to ARF there was a start flow rate of 1.09 CF, no stop flow rate and no final volume.  RAMS Lat/long does not match paper  Paper FilterPaired with SCF-07635  No volume recorded on SCF so took volume from associated Charcoal Filter it was paired with.  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage  ; Description: Paper Air Filter;",paper,21.87,cubic feet,0,9.97800019691964E-12,Gamma Spectroscopy,,Ce-144,0,uCi/mL
210465,7239,SCF-07627,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:23 PM,DOE,"Field Team: According to ARF there was a start flow rate of 1.09 CF, no stop flow rate and no final volume.  RAMS Lat/long does not match paper  Paper FilterPaired with SCF-07635  No volume recorded on SCF so took volume from associated Charcoal Filter it was paired with.  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage  ; Description: Paper Air Filter;",paper,21.87,cubic feet,0,2.06308599200308E-12,Gamma Spectroscopy,,Cs-134,0,uCi/mL
210467,7239,SCF-07627,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:23 PM,DOE,"Field Team: According to ARF there was a start flow rate of 1.09 CF, no stop flow rate and no final volume.  RAMS Lat/long does not match paper  Paper FilterPaired with SCF-07635  No volume recorded on SCF so took volume from associated Charcoal Filter it was paired with.  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage  ; Description: Paper Air Filter;",paper,21.87,cubic feet,0,5.85837650118872E-12,Gamma Spectroscopy,,Cs-136,0,uCi/mL
210469,7239,SCF-07627,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:23 PM,DOE,"Field Team: According to ARF there was a start flow rate of 1.09 CF, no stop flow rate and no final volume.  RAMS Lat/long does not match paper  Paper FilterPaired with SCF-07635  No volume recorded on SCF so took volume from associated Charcoal Filter it was paired with.  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage  ; Description: Paper Air Filter;",paper,21.87,cubic feet,0,1.07760146431178E-11,Gamma Spectroscopy,,I-132,0,uCi/mL
210471,7239,SCF-07627,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:23 PM,DOE,"Field Team: According to ARF there was a start flow rate of 1.09 CF, no stop flow rate and no final volume.  RAMS Lat/long does not match paper  Paper FilterPaired with SCF-07635  No volume recorded on SCF so took volume from associated Charcoal Filter it was paired with.  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage  ; Description: Paper Air Filter;",paper,21.87,cubic feet,0,9.46999978435059E-11,Gamma Spectroscopy,,Np-239,0,uCi/mL
210473,7239,SCF-07627,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:23 PM,DOE,"Field Team: According to ARF there was a start flow rate of 1.09 CF, no stop flow rate and no final volume.  RAMS Lat/long does not match paper  Paper FilterPaired with SCF-07635  No volume recorded on SCF so took volume from associated Charcoal Filter it was paired with.  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage  ; Description: Paper Air Filter;",paper,21.87,cubic feet,0,3.27400016819634E-11,Gamma Spectroscopy,,Sb-127,0,uCi/mL
210475,7239,SCF-07627,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:23 PM,DOE,"Field Team: According to ARF there was a start flow rate of 1.09 CF, no stop flow rate and no final volume.  RAMS Lat/long does not match paper  Paper FilterPaired with SCF-07635  No volume recorded on SCF so took volume from associated Charcoal Filter it was paired with.  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage  ; Description: Paper Air Filter;",paper,21.87,cubic feet,0,2.95600006694485E-08,Gamma Spectroscopy,,Sr-89gamma,0,uCi/mL
210477,7239,SCF-07627,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:23 PM,DOE,"Field Team: According to ARF there was a start flow rate of 1.09 CF, no stop flow rate and no final volume.  RAMS Lat/long does not match paper  Paper FilterPaired with SCF-07635  No volume recorded on SCF so took volume from associated Charcoal Filter it was paired with.  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage  ; Description: Paper Air Filter;",paper,21.87,cubic feet,0,2.06200004987389E-11,Gamma Spectroscopy,,Te-129m,0,uCi/mL
210479,7239,SCF-07627,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:23 PM,DOE,"Field Team: According to ARF there was a start flow rate of 1.09 CF, no stop flow rate and no final volume.  RAMS Lat/long does not match paper  Paper FilterPaired with SCF-07635  No volume recorded on SCF so took volume from associated Charcoal Filter it was paired with.  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage  ; Description: Paper Air Filter;",paper,21.87,cubic feet,0,1.07760146431178E-11,Gamma Spectroscopy,,Te-132,0,uCi/mL
210481,7239,SCF-07627,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:23 PM,DOE,"Field Team: According to ARF there was a start flow rate of 1.09 CF, no stop flow rate and no final volume.  RAMS Lat/long does not match paper  Paper FilterPaired with SCF-07635  No volume recorded on SCF so took volume from associated Charcoal Filter it was paired with.  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage  ; Description: Paper Air Filter;",paper,21.87,cubic feet,0,2.18999991752344E-11,Gamma Spectroscopy,,Xe-133,0,uCi/mL
210483,7239,SCF-07627,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:23 PM,DOE,"Field Team: According to ARF there was a start flow rate of 1.09 CF, no stop flow rate and no final volume.  RAMS Lat/long does not match paper  Paper FilterPaired with SCF-07635  No volume recorded on SCF so took volume from associated Charcoal Filter it was paired with.  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage  ; Description: Paper Air Filter;",paper,21.87,cubic feet,0,4.15199992442883E-12,Gamma Spectroscopy,,Zr-95,0,uCi/mL
210485,7239,SCF-07627,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:23 PM,DOE,"Field Team: According to ARF there was a start flow rate of 1.09 CF, no stop flow rate and no final volume.  RAMS Lat/long does not match paper  Paper FilterPaired with SCF-07635  No volume recorded on SCF so took volume from associated Charcoal Filter it was paired with.  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage  ; Description: Paper Air Filter;",paper,21.87,cubic feet,1.74538279964147E-12,2.14646216927607E-12,Gamma Spectroscopy,,Cs-137,1.21627214453452E-12,uCi/mL
210487,7239,SCF-07627,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:23 PM,DOE,"Field Team: According to ARF there was a start flow rate of 1.09 CF, no stop flow rate and no final volume.  RAMS Lat/long does not match paper  Paper FilterPaired with SCF-07635  No volume recorded on SCF so took volume from associated Charcoal Filter it was paired with.  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage  ; Description: Paper Air Filter;",paper,21.87,cubic feet,1.24313856999986E-11,2.58474356138584E-11,GP Counting,,Gross Alpha,1.24313856999986E-12,uCi/mL
210489,7239,SCF-07627,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:23 PM,DOE,"Field Team: According to ARF there was a start flow rate of 1.09 CF, no stop flow rate and no final volume.  RAMS Lat/long does not match paper  Paper FilterPaired with SCF-07635  No volume recorded on SCF so took volume from associated Charcoal Filter it was paired with.  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage  ; Description: Paper Air Filter;",paper,21.87,cubic feet,5.4928587594418E-12,4.20678538209843E-12,Gamma Spectroscopy,,I-131,1.35020078271351E-11,uCi/mL
210491,7239,SCF-07627,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:23 PM,DOE,"Field Team: According to ARF there was a start flow rate of 1.09 CF, no stop flow rate and no final volume.  RAMS Lat/long does not match paper  Paper FilterPaired with SCF-07635  No volume recorded on SCF so took volume from associated Charcoal Filter it was paired with.  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage  ; Description: Paper Air Filter;",paper,21.87,cubic feet,5.63474096382113E-11,3.27400851108873E-11,GP Counting,,Gross Beta,2.58474356138584E-10,uCi/mL
210493,7235,SCF-07628,Air Filter,No,37.354131,140.322907,39.3213125051103,263.41266233025,W,3/21/2011 4:54:00 PM,DOE,"Field Team: Paper Air Filter   paired with SCF-00001  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.;",paper,22,cubic feet,1.39E-12,2.75E-12,GP Counting,,Sr-Total,-1.54E-13,uCi/mL
210495,7235,SCF-07628,Air Filter,No,37.354131,140.322907,39.3213125051103,263.41266233025,W,3/21/2011 4:54:00 PM,DOE,"Field Team: Paper Air Filter   paired with SCF-00001  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.;",paper,22,cubic feet,0,4.04999991876487E-12,Gamma Spectroscopy,,Ba-140,0,uCi/mL
210497,7235,SCF-07628,Air Filter,No,37.354131,140.322907,39.3213125051103,263.41266233025,W,3/21/2011 4:54:00 PM,DOE,"Field Team: Paper Air Filter   paired with SCF-00001  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.;",paper,22,cubic feet,0,1.35999995987124E-11,Gamma Spectroscopy,,Ce-144,0,uCi/mL
210499,7235,SCF-07628,Air Filter,No,37.354131,140.322907,39.3213125051103,263.41266233025,W,3/21/2011 4:54:00 PM,DOE,"Field Team: Paper Air Filter   paired with SCF-00001  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.;",paper,22,cubic feet,0,2.05136899722706E-12,Gamma Spectroscopy,,Cs-134,0,uCi/mL
210501,7235,SCF-07628,Air Filter,No,37.354131,140.322907,39.3213125051103,263.41266233025,W,3/21/2011 4:54:00 PM,DOE,"Field Team: Paper Air Filter   paired with SCF-00001  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.;",paper,22,cubic feet,0,6.44323082368953E-12,Gamma Spectroscopy,,Cs-136,0,uCi/mL
210503,7235,SCF-07628,Air Filter,No,37.354131,140.322907,39.3213125051103,263.41266233025,W,3/21/2011 4:54:00 PM,DOE,"Field Team: Paper Air Filter   paired with SCF-00001  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.;",paper,22,cubic feet,0,1.84559749113239E-12,Gamma Spectroscopy,,Cs-137,0,uCi/mL
210505,7235,SCF-07628,Air Filter,No,37.354131,140.322907,39.3213125051103,263.41266233025,W,3/21/2011 4:54:00 PM,DOE,"Field Team: Paper Air Filter   paired with SCF-00001  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.;",paper,22,cubic feet,0,1.08836806826526E-11,Gamma Spectroscopy,,I-132,0,uCi/mL
210507,7235,SCF-07628,Air Filter,No,37.354131,140.322907,39.3213125051103,263.41266233025,W,3/21/2011 4:54:00 PM,DOE,"Field Team: Paper Air Filter   paired with SCF-00001  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.;",paper,22,cubic feet,0,1.44199999163597E-10,Gamma Spectroscopy,,Np-239,0,uCi/mL
210509,7235,SCF-07628,Air Filter,No,37.354131,140.322907,39.3213125051103,263.41266233025,W,3/21/2011 4:54:00 PM,DOE,"Field Team: Paper Air Filter   paired with SCF-00001  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.;",paper,22,cubic feet,0,2.84799996086438E-11,Gamma Spectroscopy,,Sb-127,0,uCi/mL
210511,7235,SCF-07628,Air Filter,No,37.354131,140.322907,39.3213125051103,263.41266233025,W,3/21/2011 4:54:00 PM,DOE,"Field Team: Paper Air Filter   paired with SCF-00001  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.;",paper,22,cubic feet,0,3.09800007869399E-08,Gamma Spectroscopy,,Sr-89gamma,0,uCi/mL
210513,7235,SCF-07628,Air Filter,No,37.354131,140.322907,39.3213125051103,263.41266233025,W,3/21/2011 4:54:00 PM,DOE,"Field Team: Paper Air Filter   paired with SCF-00001  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.;",paper,22,cubic feet,0,2.31200007055898E-11,Gamma Spectroscopy,,Te-129m,0,uCi/mL
210515,7235,SCF-07628,Air Filter,No,37.354131,140.322907,39.3213125051103,263.41266233025,W,3/21/2011 4:54:00 PM,DOE,"Field Team: Paper Air Filter   paired with SCF-00001  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.;",paper,22,cubic feet,0,1.08836806826526E-11,Gamma Spectroscopy,,Te-132,0,uCi/mL
210517,7235,SCF-07628,Air Filter,No,37.354131,140.322907,39.3213125051103,263.41266233025,W,3/21/2011 4:54:00 PM,DOE,"Field Team: Paper Air Filter   paired with SCF-00001  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.;",paper,22,cubic feet,0,4.20399999534471E-11,Gamma Spectroscopy,,Xe-133,0,uCi/mL
210519,7235,SCF-07628,Air Filter,No,37.354131,140.322907,39.3213125051103,263.41266233025,W,3/21/2011 4:54:00 PM,DOE,"Field Team: Paper Air Filter   paired with SCF-00001  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.;",paper,22,cubic feet,0,4.12599988897089E-12,Gamma Spectroscopy,,Zr-95,0,uCi/mL
210521,7235,SCF-07628,Air Filter,No,37.354131,140.322907,39.3213125051103,263.41266233025,W,3/21/2011 4:54:00 PM,DOE,"Field Team: Paper Air Filter   paired with SCF-00001  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.;",paper,22,cubic feet,1.32437189604611E-11,2.58474068930931E-11,GP Counting,,Gross Alpha,1.32437189604611E-12,uCi/mL
210523,7235,SCF-07628,Air Filter,No,37.354131,140.322907,39.3213125051103,263.41266233025,W,3/21/2011 4:54:00 PM,DOE,"Field Team: Paper Air Filter   paired with SCF-00001  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.;",paper,22,cubic feet,4.19828164405648E-12,3.98554339214923E-12,Gamma Spectroscopy,,I-131,5.89012485484971E-12,uCi/mL
210525,7235,SCF-07628,Air Filter,No,37.354131,140.322907,39.3213125051103,263.41266233025,W,3/21/2011 4:54:00 PM,DOE,"Field Team: Paper Air Filter   paired with SCF-00001  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.;",paper,22,cubic feet,4.30440559477379E-11,3.27400487312513E-11,GP Counting,,Gross Beta,1.42529986581914E-10,uCi/mL
210527,7815,SCF-07634,Air Filter,No,37.836588,140.381778,45.7586676389076,309.054926282015,NW,3/21/2011 2:37:00 PM,DOE,"Field Team: Charcoal Air Filter  paired with SCF-7700  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.; Description: Charcoal;",charcoal,22.02,cubic feet,0,5.2272864440918E-12,Gamma Spectroscopy,,Ba-140,0,uCi/mL
210529,7815,SCF-07634,Air Filter,No,37.836588,140.381778,45.7586676389076,309.054926282015,NW,3/21/2011 2:37:00 PM,DOE,"Field Team: Charcoal Air Filter  paired with SCF-7700  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.; Description: Charcoal;",charcoal,22.02,cubic feet,0,1.23154754425049E-11,Gamma Spectroscopy,,Ce-144,0,uCi/mL
210531,7815,SCF-07634,Air Filter,No,37.836588,140.381778,45.7586676389076,309.054926282015,NW,3/21/2011 2:37:00 PM,DOE,"Field Team: Charcoal Air Filter  paired with SCF-7700  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.; Description: Charcoal;",charcoal,22.02,cubic feet,0,2.26601041568467E-12,Gamma Spectroscopy,,Cs-134,0,uCi/mL
210533,7815,SCF-07634,Air Filter,No,37.836588,140.381778,45.7586676389076,309.054926282015,NW,3/21/2011 2:37:00 PM,DOE,"Field Team: Charcoal Air Filter  paired with SCF-7700  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.; Description: Charcoal;",charcoal,22.02,cubic feet,0,9.14496567879941E-12,Gamma Spectroscopy,,Cs-136,0,uCi/mL
210535,7815,SCF-07634,Air Filter,No,37.836588,140.381778,45.7586676389076,309.054926282015,NW,3/21/2011 2:37:00 PM,DOE,"Field Team: Charcoal Air Filter  paired with SCF-7700  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.; Description: Charcoal;",charcoal,22.02,cubic feet,0,2.08018953402782E-12,Gamma Spectroscopy,,Cs-137,0,uCi/mL
210537,7815,SCF-07634,Air Filter,No,37.836588,140.381778,45.7586676389076,309.054926282015,NW,3/21/2011 2:37:00 PM,DOE,"Field Team: Charcoal Air Filter  paired with SCF-7700  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.; Description: Charcoal;",charcoal,22.02,cubic feet,0,3.18727079227425E-11,Gamma Spectroscopy,,I-132,0,uCi/mL
210539,7815,SCF-07634,Air Filter,No,37.836588,140.381778,45.7586676389076,309.054926282015,NW,3/21/2011 2:37:00 PM,DOE,"Field Team: Charcoal Air Filter  paired with SCF-7700  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.; Description: Charcoal;",charcoal,22.02,cubic feet,0,5.16371511181641E-10,Gamma Spectroscopy,,Np-239,0,uCi/mL
210541,7815,SCF-07634,Air Filter,No,37.836588,140.381778,45.7586676389076,309.054926282015,NW,3/21/2011 2:37:00 PM,DOE,"Field Team: Charcoal Air Filter  paired with SCF-7700  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.; Description: Charcoal;",charcoal,22.02,cubic feet,0,8.5575503338623E-11,Gamma Spectroscopy,,Sb-127,0,uCi/mL
210543,7815,SCF-07634,Air Filter,No,37.836588,140.381778,45.7586676389076,309.054926282015,NW,3/21/2011 2:37:00 PM,DOE,"Field Team: Charcoal Air Filter  paired with SCF-7700  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.; Description: Charcoal;",charcoal,22.02,cubic feet,0,2.7176688E-08,Gamma Spectroscopy,,Sr-89gamma,0,uCi/mL
210545,7815,SCF-07634,Air Filter,No,37.836588,140.381778,45.7586676389076,309.054926282015,NW,3/21/2011 2:37:00 PM,DOE,"Field Team: Charcoal Air Filter  paired with SCF-7700  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.; Description: Charcoal;",charcoal,22.02,cubic feet,0,2.74656483306885E-11,Gamma Spectroscopy,,Te-129m,0,uCi/mL
210547,7815,SCF-07634,Air Filter,No,37.836588,140.381778,45.7586676389076,309.054926282015,NW,3/21/2011 2:37:00 PM,DOE,"Field Team: Charcoal Air Filter  paired with SCF-7700  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.; Description: Charcoal;",charcoal,22.02,cubic feet,0,3.18727079227425E-11,Gamma Spectroscopy,,Te-132,0,uCi/mL
210549,7815,SCF-07634,Air Filter,No,37.836588,140.381778,45.7586676389076,309.054926282015,NW,3/21/2011 2:37:00 PM,DOE,"Field Team: Charcoal Air Filter  paired with SCF-7700  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.; Description: Charcoal;",charcoal,22.02,cubic feet,0,4.70137933227539E-11,Gamma Spectroscopy,,Xe-133,0,uCi/mL
210551,7815,SCF-07634,Air Filter,No,37.836588,140.381778,45.7586676389076,309.054926282015,NW,3/21/2011 2:37:00 PM,DOE,"Field Team: Charcoal Air Filter  paired with SCF-7700  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.; Description: Charcoal;",charcoal,22.02,cubic feet,0,4.69126556968689E-12,Gamma Spectroscopy,,Zr-95,0,uCi/mL
210553,7815,SCF-07634,Air Filter,No,37.836588,140.381778,45.7586676389076,309.054926282015,NW,3/21/2011 2:37:00 PM,DOE,"Field Team: Charcoal Air Filter  paired with SCF-7700  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.; Description: Charcoal;",charcoal,22.02,cubic feet,1.38827760629082E-11,6.67199455770186E-12,Gamma Spectroscopy,,I-131,4.86003848712921E-11,uCi/mL
210555,7237,SCF-07635,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:00 PM,DOE,"Field Team: Charcoal Air Filter  Paired with SCF-07627  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.;",charcoal,21.87,cubic feet,0,6.6309785276413E-12,Gamma Spectroscopy,,Ba-140,0,uCi/mL
210557,7237,SCF-07635,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:00 PM,DOE,"Field Team: Charcoal Air Filter  Paired with SCF-07627  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.;",charcoal,21.87,cubic feet,0,1.70939E-11,Gamma Spectroscopy,,Ce-144,0,uCi/mL
210559,7237,SCF-07635,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:00 PM,DOE,"Field Team: Charcoal Air Filter  Paired with SCF-07627  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.;",charcoal,21.87,cubic feet,0,2.82823845824477E-12,Gamma Spectroscopy,,Cs-134,0,uCi/mL
210561,7237,SCF-07635,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:00 PM,DOE,"Field Team: Charcoal Air Filter  Paired with SCF-07627  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.;",charcoal,21.87,cubic feet,0,9.08419476581176E-12,Gamma Spectroscopy,,Cs-136,0,uCi/mL
210563,7237,SCF-07635,Air Filter,No,37.80423,140.454068,41.2813138418832,310.055662327763,NW,3/21/2011 3:49:00 PM,DOE,"Field Team: Charcoal Air Filter  Paired with SCF-07627  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation. Results verified by LLNL and Triage.;",charcoal,21.87,cubic feet,0,3.70028618470096E-11,Gamma Spectroscopy,,I-132,0,uCi/mL
